nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6
0,0,0,0,0,747,542,0,0,0,0
1,0,0,0,0,744,542,0,0,0,0
2,0,0,0,0,743,542,0,0,0,0
3,0,0,0,0,740,543,0,0,0,0
4,0,0,0,0,737,543,0,0,0,0
5,0,0,0,0,734,543,0,0,0,0
6,0,0,0,0,732,541,0,0,0,0
7,0,0,0,0,730,541,0,0,0,0
8,0,0,0,0,727,540,0,0,0,0
9,0,0,0,0,725,539,0,0,0,0
10,0,0,0,0,722,540,0,0,0,0
11,0,0,0,0,719,539,0,0,0,0
12,0,0,0,0,717,539,0,0,0,0
13,0,0,0,0,714,539,0,0,0,0
14,0,0,0,0,712,539,0,0,0,0
15,0,0,0,0,709,540,0,0,0,0
0,0,0,0,0,707,540,0,0,0,0
1,0,0,0,0,704,540,0,0,0,0
2,0,0,0,0,702,540,0,0,0,0
3,0,0,0,0,699,539,0,0,0,0
4,0,0,0,0,696,539,0,0,0,0
5,0,0,0,0,693,539,0,0,0,0
6,0,0,0,0,691,539,0,0,0,0
7,0,0,0,0,689,538,0,0,0,0
8,0,0,0,0,686,537,0,0,0,0
9,0,0,0,0,684,537,0,0,0,0
10,0,0,0,0,681,536,0,0,0,0
11,0,0,0,0,679,536,0,0,0,0
12,0,0,0,0,676,537,0,0,0,0
13,0,0,0,0,674,537,0,0,0,0
14,0,0,0,0,672,537,0,0,0,0
15,0,0,0,0,670,537,0,0,0,0
0,0,0,0,0,668,537,0,0,0,0
1,0,0,0,0,665,537,0,0,0,0
2,0,0,0,0,663,537,0,0,0,0
3,0,0,0,0,661,537,0,0,0,0
4,0,0,0,0,658,537,0,0,0,0
5,0,0,0,0,656,537,0,0,0,0
6,0,0,0,0,654,536,0,0,0,0
7,0,0,0,0,652,537,0,0,0,0
8,0,0,0,0,650,537,0,0,0,0
9,0,0,0,0,647,536,0,0,0,0
10,0,0,0,0,646,536,0,0,0,0
11,0,0,0,0,643,536,0,0,0,0
12,0,0,0,0,642,536,0,0,0,0
13,0,0,0,0,639,534,0,0,0,0
14,0,0,0,0,638,532,0,0,0,0
15,0,0,0,0,635,531,0,0,0,0
0,0,0,0,0,633,530,0,0,0,0
1,0,0,0,0,632,530,0,0,0,0
2,0,0,0,0,630,531,0,0,0,0
3,0,0,0,0,627,531,0,0,0,0
4,0,0,0,0,625,531,0,0,0,0
5,0,0,0,0,624,532,0,0,0,0
6,0,0,0,0,622,533,0,0,0,0
7,0,0,0,0,620,534,0,0,0,0
8,0,0,0,0,618,535,0,0,0,0
9,0,0,0,0,615,534,0,0,0,0
10,0,0,0,0,614,532,0,0,0,0
11,0,0,0,0,612,532,0,0,0,0
12,0,0,0,0,611,531,0,0,0,0
13,0,0,0,0,609,530,0,0,0,0
14,0,0,0,0,607,528,0,0,0,0
15,0,0,0,0,605,527,0,0,0,0
0,0,0,0,0,604,527,0,0,0,0
1,0,0,0,0,603,528,0,0,0,0
2,0,0,0,0,600,529,0,0,0,0
3,0,0,0,0,599,529,0,0,0,0
4,0,0,0,0,598,529,0,0,0,0
5,0,0,0,0,596,528,0,0,0,0
6,0,0,0,0,594,528,0,0,0,0
7,0,0,0,0,593,528,0,0,0,0
8,0,0,0,0,591,529,0,0,0,0
9,0,0,0,0,589,530,0,0,0,0
10,0,0,0,0,588,531,0,0,0,0
11,0,0,0,0,587,532,0,0,0,0
12,0,0,0,0,585,532,0,0,0,0
13,0,0,0,0,584,531,0,0,0,0
14,0,0,0,0,583,530,0,0,0,0
15,0,0,0,0,581,529,0,0,0,0
0,0,0,0,0,579,528,0,0,0,0
1,0,0,0,0,578,527,0,0,0,0
2,0,0,0,0,577,528,0,0,0,0
3,0,0,0,0,575,528,0,0,0,0
4,0,0,0,0,574,527,0,0,0,0
5,0,0,0,0,572,527,0,0,0,0
6,0,0,0,0,571,526,0,0,0,0
7,0,0,0,0,569,526,0,0,0,0
8,0,0,0,0,568,525,0,0,0,0
9,0,0,0,0,567,524,0,0,0,0
10,0,0,0,0,565,524,0,0,0,0
11,0,0,0,0,563,524,0,0,0,0
12,0,0,0,0,562,524,0,0,0,0
13,0,0,0,0,561,524,0,0,0,0
14,0,0,0,0,559,523,0,0,0,0
15,0,0,0,0,557,523,0,0,0,0
0,0,0,0,0,556,523,0,0,0,0
1,0,0,0,0,555,522,0,0,0,0
2,0,0,0,0,553,523,0,0,0,0
3,0,0,0,0,552,523,0,0,0,0
4,0,0,0,0,550,522,0,0,0,0
5,0,0,0,0,549,521,0,0,0,0
6,0,0,0,0,547,522,0,0,0,0
7,0,0,0,0,546,523,0,0,0,0
8,0,0,0,0,544,523,0,0,0,0
9,0,0,0,0,543,524,0,0,0,0
10,0,0,0,0,542,524,0,0,0,0
11,0,0,0,0,540,524,0,0,0,0
12,0,0,0,0,539,523,0,0,0,0
13,0,0,0,0,537,521,0,0,0,0
14,0,0,0,0,536,520,0,0,0,0
15,0,0,0,0,534,518,0,0,0,0
0,0,0,0,0,533,517,0,0,0,0
1,0,0,0,0,531,516,0,0,0,0
2,0,0,0,0,530,516,0,0,0,0
3,0,0,0,0,529,517,0,0,0,0
4,0,0,0,0,527,517,0,0,0,0
5,0,0,0,0,526,518,0,0,0,0
6,0,0,0,0,524,518,0,0,0,0
7,0,0,0,0,524,518,0,0,0,0
8,0,0,0,0,522,518,0,0,0,0
9,0,0,0,0,521,518,0,0,0,0
10,0,0,0,0,520,518,0,0,0,0
11,0,0,0,0,519,518,0,0,0,0
12,0,0,0,0,518,517,0,0,0,0
13,0,0,0,0,516,516,0,0,0,0
14,0,0,0,0,515,516,0,0,0,0
15,0,0,0,0,515,516,0,0,0,0
0,0,0,0,0,513,516,0,0,0,0
1,0,0,0,0,513,516,0,0,0,0
2,0,0,0,0,512,515,0,0,0,0
3,0,0,0,0,511,514,0,0,0,0
4,0,0,0,0,510,513,0,0,0,0
5,0,0,0,0,508,513,0,0,0,0
6,0,0,0,0,508,513,0,0,0,0
7,0,0,0,0,507,513,0,0,0,0
8,0,0,0,0,507,512,0,0,0,0
9,0,0,0,0,506,513,0,0,0,0
10,0,0,0,0,505,512,0,0,0,0
11,0,0,0,0,504,512,0,0,0,0
12,0,0,0,0,504,514,0,0,0,0
13,0,0,0,0,503,513,0,0,0,0
14,0,0,0,0,503,514,0,0,0,0
15,0,0,0,0,502,513,0,0,0,0
0,0,0,0,0,502,513,0,0,0,0
1,0,0,0,0,501,513,0,0,0,0
2,0,0,0,0,500,512,0,0,0,0
3,0,0,0,0,500,512,0,0,0,0
4,0,0,0,0,499,511,0,0,0,0
5,0,0,0,0,499,510,0,0,0,0
6,0,0,0,0,498,509,0,0,0,0
7,0,0,0,0,498,509,0,0,0,0
8,0,0,0,0,498,508,0,0,0,0
9,0,0,0,0,497,509,0,0,0,0
10,0,0,0,0,497,510,0,0,0,0
11,0,0,0,0,497,511,0,0,0,0
12,0,0,0,0,496,511,0,0,0,0
13,0,0,0,0,497,511,0,0,0,0
14,0,0,0,0,496,511,0,0,0,0
15,0,0,0,0,496,511,0,0,0,0
0,0,0,0,0,496,509,0,0,0,0
1,0,0,0,0,496,508,0,0,0,0
2,0,0,0,0,496,507,0,0,0,0
3,0,0,0,0,496,508,0,0,0,0
4,0,0,0,0,497,508,0,0,0,0
5,0,0,0,0,496,507,0,0,0,0
6,0,0,0,0,497,507,0,0,0,0
7,0,0,0,0,497,507,0,0,0,0
8,0,0,0,0,496,508,0,0,0,0
9,0,0,0,0,496,507,0,0,0,0
10,0,0,0,0,497,507,0,0,0,0
11,0,0,0,0,497,508,0,0,0,0
12,0,0,0,0,497,509,0,0,0,0
13,0,0,0,0,498,509,0,0,0,0
14,0,0,0,0,498,508,0,0,0,0
15,0,0,0,0,498,507,0,0,0,0
0,0,0,0,0,499,507,0,0,0,0
1,0,0,0,0,499,507,0,0,0,0
2,0,0,0,0,499,505,0,0,0,0
3,0,0,0,0,500,505,0,0,0,0
4,0,0,0,0,500,505,0,0,0,0
5,0,0,0,0,500,505,0,0,0,0
6,0,0,0,0,502,505,0,0,0,0
7,0,0,0,0,502,505,0,0,0,0
8,0,0,0,0,503,505,0,0,0,0
9,0,0,0,0,503,506,0,0,0,0
10,0,0,0,0,503,505,0,0,0,0
11,0,0,0,0,503,505,0,0,0,0
12,0,0,0,0,504,505,0,0,0,0
13,0,0,0,0,504,505,0,0,0,0
14,0,0,0,0,504,505,0,0,0,0
15,0,0,0,0,505,504,0,0,0,0
0,0,0,0,0,506,504,0,0,0,0
1,0,0,0,0,506,504,0,0,0,0
2,0,0,0,0,506,504,0,0,0,0
3,0,0,0,0,506,504,0,0,0,0
4,0,0,0,0,507,504,0,0,0,0
5,0,0,0,0,507,504,0,0,0,0
6,0,0,0,0,507,505,0,0,0,0
7,0,0,0,0,507,504,0,0,0,0
8,0,0,0,0,508,504,0,0,0,0
9,0,0,0,0,508,504,0,0,0,0
10,0,0,0,0,508,505,0,0,0,0
11,0,0,0,0,509,505,0,0,0,0
12,0,0,0,0,509,505,0,0,0,0
13,0,0,0,0,510,506,0,0,0,0
14,0,0,0,0,510,505,0,0,0,0
15,0,0,0,0,510,505,0,0,0,0
0,0,0,0,0,511,505,0,0,0,0
1,0,0,0,0,511,505,0,0,0,0
2,0,0,0,0,511,505,0,0,0,0
3,0,0,0,0,512,505,0,0,0,0
4,0,0,0,0,512,505,0,0,0,0
5,0,0,0,0,512,506,0,0,0,0
6,0,0,0,0,513,506,0,0,0,0
7,0,0,0,0,513,507,0,0,0,0
8,0,0,0,0,512,507,0,0,0,0
9,0,0,0,0,513,507,0,0,0,0
10,0,0,0,0,514,507,0,0,0,0
11,0,0,0,0,514,507,0,0,0,0
12,0,0,0,0,514,506,0,0,0,0
13,0,0,0,0,515,504,0,0,0,0
14,0,0,0,0,514,503,0,0,0,0
15,0,0,0,0,515,503,0,0,0,0
0,0,0,0,0,515,503,0,0,0,0
1,0,0,0,0,515,504,0,0,0,0
2,0,0,0,0,515,504,0,0,0,0
3,0,0,0,0,515,505,0,0,0,0
4,0,0,0,0,515,505,0,0,0,0
5,0,0,0,0,516,507,0,0,0,0
6,0,0,0,0,516,508,0,0,0,0
7,0,0,0,0,515,509,0,0,0,0
8,0,0,0,0,516,509,0,0,0,0
9,0,0,0,0,516,508,0,0,0,0
10,0,0,0,0,516,507,0,0,0,0
11,0,0,0,0,516,505,0,0,0,0
12,0,0,0,0,515,504,0,0,0,0
13,0,0,0,0,516,504,0,0,0,0
14,0,0,0,0,515,503,0,0,0,0
15,0,0,0,0,516,503,0,0,0,0
0,0,0,0,0,515,503,0,0,0,0
1,0,0,0,0,515,503,0,0,0,0
2,0,0,0,0,515,504,0,0,0,0
3,0,0,0,0,515,505,0,0,0,0
4,0,0,0,0,515,505,0,0,0,0
5,0,0,0,0,515,506,0,0,0,0
6,0,0,0,0,515,506,0,0,0,0
7,0,0,0,0,515,507,0,0,0,0
8,0,0,0,0,514,506,0,0,0,0
9,0,0,0,0,515,506,0,0,0,0
10,0,0,0,0,514,506,0,0,0,0
11,0,0,0,0,514,506,0,0,0,0
12,0,0,0,0,514,506,0,0,0,0
13,0,0,0,0,513,505,0,0,0,0
14,0,0,0,0,513,505,0,0,0,0
15,0,0,0,0,513,505,0,0,0,0
0,0,0,0,0,513,505,0,0,0,0
1,0,0,0,0,513,506,0,0,0,0
2,0,0,0,0,512,505,0,0,0,0
3,0,0,0,0,512,505,0,0,0,0
4,0,0,0,0,512,506,0,0,0,0
5,0,0,0,0,512,506,0,0,0,0
6,0,0,0,0,512,505,0,0,0,0
7,0,0,0,0,511,505,0,0,0,0
8,0,0,0,0,511,505,0,0,0,0
9,0,0,0,0,511,505,0,0,0,0
10,0,0,0,0,511,506,0,0,0,0
11,0,0,0,0,511,508,0,0,0,0
12,0,0,0,0,510,508,0,0,0,0
13,0,0,0,0,510,508,0,0,0,0
14,0,0,0,0,510,509,0,0,0,0
15,0,0,0,0,510,509,0,0,0,0
0,0,0,0,0,510,509,0,0,0,0
1,0,0,0,0,509,508,0,0,0,0
2,0,0,0,0,509,507,0,0,0,0
3,0,0,0,0,508,506,0,0,0,0
4,0,0,0,0,508,505,0,0,0,0
5,0,0,0,0,508,505,0,0,0,0
6,0,0,0,0,508,504,0,0,0,0
7,0,0,0,0,507,505,0,0,0,0
8,0,0,0,0,507,505,0,0,0,0
9,0,0,0,0,508,506,0,0,0,0
10,0,0,0,0,508,507,0,0,0,0
11,0,0,0,0,507,507,0,0,0,0
12,0,0,0,0,507,507,0,0,0,0
13,0,0,0,0,507,508,0,0,0,0
14,0,0,0,0,506,510,0,0,0,0
15,0,0,0,0,506,510,0,0,0,0
0,0,0,0,0,506,510,0,0,0,0
1,0,0,0,0,506,509,0,0,0,0
2,0,0,0,0,506,509,0,0,0,0
3,0,0,0,0,506,510,0,0,0,0
4,0,0,0,0,506,511,0,0,0,0
5,0,0,0,0,505,511,0,0,0,0
6,0,0,0,0,505,511,0,0,0,0
7,0,0,0,0,505,510,0,0,0,0
8,0,0,0,0,505,510,0,0,0,0
9,0,0,0,0,505,509,0,0,0,0
10,0,0,0,0,505,508,0,0,0,0
11,0,0,0,0,505,508,0,0,0,0
12,0,0,0,0,504,507,0,0,0,0
13,0,0,0,0,504,507,0,0,0,0
14,0,0,0,0,504,506,0,0,0,0
15,0,0,0,0,504,506,0,0,0,0
0,0,0,0,0,505,506,0,0,0,0
1,0,0,0,0,504,506,0,0,0,0
2,0,0,0,0,504,506,0,0,0,0
3,0,0,0,0,504,507,0,0,0,0
4,0,0,0,0,504,507,0,0,0,0
5,0,0,0,0,504,508,0,0,0,0
6,0,0,0,0,504,508,0,0,0,0
7,0,0,0,0,503,508,0,0,0,0
8,0,0,0,0,503,507,0,0,0,0
9,0,0,0,0,503,507,0,0,0,0
10,0,0,0,0,503,508,0,0,0,0
11,0,0,0,0,502,508,0,0,0,0
12,0,0,0,0,502,508,0,0,0,0
13,0,0,0,0,502,509,0,0,0,0
14,0,0,0,0,502,510,0,0,0,0
15,0,0,0,0,502,511,0,0,0,0
0,0,0,0,0,502,511,0,0,0,0
1,0,0,0,0,502,511,0,0,0,0
2,0,0,0,0,502,512,0,0,0,0
3,0,0,0,0,501,512,0,0,0,0
4,0,0,0,0,501,511,0,0,0,0
5,0,0,0,0,502,511,0,0,0,0
6,0,0,0,0,501,510,0,0,0,0
7,0,0,0,0,501,509,0,0,0,0
8,0,0,0,0,501,509,0,0,0,0
9,0,0,0,0,500,508,0,0,0,0
10,0,0,0,0,500,508,0,0,0,0
11,0,0,0,0,500,506,0,0,0,0
12,0,0,0,0,499,505,0,0,0,0
13,0,0,0,0,499,504,0,0,0,0
14,0,0,0,0,500,504,0,0,0,0
15,0,0,0,0,499,504,0,0,0,0
0,0,0,0,0,499,506,0,0,0,0
1,0,0,0,0,499,507,0,0,0,0
2,0,0,0,0,499,508,0,0,0,0
3,0,0,0,0,499,510,0,0,0,0
4,0,0,0,0,500,511,0,0,0,0
5,0,0,0,0,499,512,0,0,0,0
6,0,0,0,0,500,512,0,0,0,0
7,0,0,0,0,500,512,0,0,0,0
8,0,0,0,0,500,512,0,0,0,0
9,0,0,0,0,500,512,0,0,0,0
10,0,0,0,0,500,512,0,0,0,0
11,0,0,0,0,500,512,0,0,0,0
12,0,0,0,0,500,511,0,0,0,0
13,0,0,0,0,501,511,0,0,0,0
14,0,0,0,0,500,511,0,0,0,0
15,0,0,0,0,500,511,0,0,0,0
0,0,0,0,0,501,510,0,0,0,0
1,0,0,0,0,500,509,0,0,0,0
2,0,0,0,0,501,508,0,0,0,0
3,0,0,0,0,500,507,0,0,0,0
4,0,0,0,0,501,507,0,0,0,0
5,0,0,0,0,501,507,0,0,0,0
6,0,0,0,0,501,507,0,0,0,0
7,0,0,0,0,501,507,0,0,0,0
8,0,0,0,0,501,507,0,0,0,0
9,0,0,0,0,501,506,0,0,0,0
10,0,0,0,0,501,506,0,0,0,0
11,0,0,0,0,502,507,0,0,0,0
12,0,0,0,0,502,510,0,0,0,0
13,0,0,0,0,501,513,0,0,0,0
14,0,0,0,0,501,516,0,0,0,0
15,0,0,0,0,502,519,0,0,0,0
0,0,0,0,0,502,522,0,0,0,0
1,0,0,0,0,502,524,0,0,0,0
2,0,0,0,0,502,524,0,0,0,0
3,0,0,0,0,502,524,0,0,0,0
4,0,0,0,0,502,524,0,0,0,0
5,0,0,0,0,502,523,0,0,0,0
6,0,0,0,0,502,523,0,0,0,0
7,0,0,0,0,502,521,0,0,0,0
8,0,0,0,0,502,519,0,0,0,0
9,0,0,0,0,502,518,0,0,0,0
10,0,0,0,0,502,515,0,0,0,0
11,0,0,0,0,502,513,0,0,0,0
12,0,0,0,0,502,511,0,0,0,0
13,0,0,0,0,501,508,0,0,0,0
14,0,0,0,0,502,508,0,0,0,0
15,0,0,0,0,502,507,0,0,0,0
0,0,0,0,0,502,507,0,0,0,0
1,0,0,0,0,502,507,0,0,0,0
2,0,0,0,0,502,507,0,0,0,0
3,0,0,0,0,502,506,0,0,0,0
4,0,0,0,0,502,506,0,0,0,0
5,0,0,0,0,502,505,0,0,0,0
6,0,0,0,0,502,504,0,0,0,0
7,0,0,0,0,502,504,0,0,0,0
8,0,0,0,0,503,504,0,0,0,0
9,0,0,0,0,503,504,0,0,0,0
10,0,0,0,0,503,504,0,0,0,0
11,0,0,0,0,503,505,0,0,0,0
12,0,0,0,0,502,504,0,0,0,0
13,0,0,0,0,503,505,0,0,0,0
14,0,0,0,0,502,504,0,0,0,0
15,0,0,0,0,503,504,0,0,0,0
0,0,0,0,0,503,502,0,0,0,0
1,0,0,0,0,503,502,0,0,0,0
2,0,0,0,0,503,501,0,0,0,0
3,0,0,0,0,503,503,0,0,0,0
4,0,0,0,0,503,506,0,0,0,0
5,0,0,0,0,503,508,0,0,0,0
6,0,0,0,0,503,508,0,0,0,0
7,0,0,0,0,504,510,0,0,0,0
8,0,0,0,0,503,509,0,0,0,0
9,0,0,0,0,503,509,0,0,0,0
10,0,0,0,0,503,508,0,0,0,0
11,0,0,0,0,503,506,0,0,0,0
12,0,0,0,0,504,504,0,0,0,0
13,0,0,0,0,503,503,0,0,0,0
14,0,0,0,0,503,503,0,0,0,0
15,0,0,0,0,503,502,0,0,0,0
0,0,0,0,0,503,501,0,0,0,0
1,0,0,0,0,503,501,0,0,0,0
2,0,0,0,0,503,502,0,0,0,0
3,0,0,0,0,503,502,0,0,0,0
4,0,0,0,0,504,503,0,0,0,0
5,0,0,0,0,503,502,0,0,0,0
6,0,0,0,0,503,502,0,0,0,0
7,0,0,0,0,503,503,0,0,0,0
8,0,0,0,0,503,503,0,0,0,0
9,0,0,0,0,503,503,0,0,0,0
10,0,0,0,0,503,502,0,0,0,0
11,0,0,0,0,503,502,0,0,0,0
12,0,0,0,0,503,502,0,0,0,0
13,0,0,0,0,503,502,0,0,0,0
14,0,0,0,0,503,502,0,0,0,0
15,0,0,0,0,502,502,0,0,0,0
0,0,0,0,0,503,502,0,0,0,0
1,0,0,0,0,503,503,0,0,0,0
2,0,0,0,0,503,504,0,0,0,0
3,0,0,0,0,503,505,0,0,0,0
4,0,0,0,0,503,505,0,0,0,0
5,0,0,0,0,502,506,0,0,0,0
6,0,0,0,0,502,507,0,0,0,0
7,0,0,0,0,503,506,0,0,0,0
8,0,0,0,0,502,506,0,0,0,0
9,0,0,0,0,502,507,0,0,0,0
10,0,0,0,0,503,507,0,0,0,0
11,0,0,0,0,503,507,0,0,0,0
12,0,0,0,0,503,508,0,0,0,0
13,0,0,0,0,502,509,0,0,0,0
14,0,0,0,0,503,509,0,0,0,0
15,0,0,0,0,503,508,0,0,0,0
0,0,0,0,0,502,509,0,0,0,0
1,0,0,0,0,503,511,0,0,0,0
2,0,0,0,0,502,512,0,0,0,0
3,0,0,0,0,502,511,0,0,0,0
4,0,0,0,0,503,511,0,0,0,0
5,0,0,0,0,502,512,0,0,0,0
6,0,0,0,0,503,512,0,0,0,0
7,0,0,0,0,502,513,0,0,0,0
8,0,0,0,0,502,514,0,0,0,0
9,0,0,0,0,502,514,0,0,0,0
10,0,0,0,0,502,513,0,0,0,0
11,0,0,0,0,502,513,0,0,0,0
12,0,0,0,0,502,513,0,0,0,0
13,0,0,0,0,501,513,0,0,0,0
14,0,0,0,0,502,512,0,0,0,0
15,0,0,0,0,502,513,0,0,0,0
0,0,0,0,0,502,514,0,0,0,0
1,0,0,0,0,502,515,0,0,0,0
2,0,0,0,0,501,515,0,0,0,0
3,0,0,0,0,502,515,0,0,0,0
4,0,0,0,0,501,515,0,0,0,0
5,0,0,0,0,500,513,0,0,0,0
6,0,0,0,0,501,512,0,0,0,0
7,0,0,0,0,501,512,0,0,0,0
8,0,0,0,0,500,512,0,0,0,0
9,0,0,0,0,501,512,0,0,0,0
10,0,0,0,0,500,511,0,0,0,0
11,0,0,0,0,500,512,0,0,0,0
12,0,0,0,0,500,511,0,0,0,0
13,0,0,0,0,500,511,0,0,0,0
14,0,0,0,0,500,511,0,0,0,0
15,0,0,0,0,500,511,0,0,0,0
0,0,0,0,0,500,510,0,0,0,0
1,0,0,0,0,500,511,0,0,0,0
2,0,0,0,0,500,513,0,0,0,0
3,0,0,0,0,500,515,0,0,0,0
4,0,0,0,0,500,520,0,0,0,0
5,0,0,0,0,499,525,0,0,0,0
6,0,0,0,0,499,530,0,0,0,0
7,0,0,0,0,499,537,0,0,0,0
8,0,0,0,0,499,545,0,0,0,0
9,0,0,0,0,499,554,0,0,0,0
10,0,0,0,0,499,564,0,0,0,0
11,0,0,0,0,499,574,0,0,0,0
12,0,0,0,0,499,585,0,0,0,0
13,0,0,0,0,499,596,0,0,0,0
14,0,0,0,0,499,610,1,0,0,0
15,0,0,0,0,498,626,1,0,0,0
0,0,0,0,0,498,646,1,0,0,0
1,0,0,0,0,497,671,1,0,0,0
2,0,0,0,0,497,700,1,0,0,0
3,0,0,0,0,497,730,1,0,0,0
4,0,0,0,0,497,763,1,0,0,0
5,0,0,0,0,496,797,1,0,0,0
6,0,0,0,0,496,831,2,0,0,0
7,0,0,0,0,495,864,2,0,0,0
8,0,0,0,0,495,897,2,0,0,0
9,0,0,0,0,495,930,3,0,0,0
10,0,0,0,0,495,960,3,0,0,0
11,0,0,0,0,494,986,3,0,0,0
12,0,0,0,0,494,1007,3,0,0,0
13,0,0,0,0,494,1021,3,0,0,0
14,0,0,0,0,493,1022,3,0,0,0
15,0,0,0,0,493,1022,3,0,0,0
0,0,0,0,0,492,1022,3,0,0,0
1,0,0,0,0,492,1022,3,0,0,0
2,0,0,0,0,492,1022,3,0,0,0
3,0,0,0,0,491,1022,3,0,0,0
4,0,0,0,0,491,1000,3,0,0,0
5,0,0,0,0,491,957,2,0,0,0
6,0,0,0,0,491,900,2,0,0,0
7,0,0,0,0,490,837,2,0,0,0
8,0,0,0,0,489,773,1,0,0,0
9,0,0,0,0,489,705,1,0,0,0
10,0,0,0,0,490,640,1,0,0,0
11,0,0,0,0,489,579,0,0,0,0
12,0,0,0,0,489,521,0,0,0,0
13,0,0,0,0,488,465,0,0,0,0
14,0,0,0,0,488,410,0,0,0,0
15,0,0,0,0,488,361,0,0,0,0
0,0,0,0,0,487,315,0,0,0,0
1,0,0,0,0,487,270,0,0,0,0
2,0,0,0,0,487,227,0,0,0,0
3,0,0,0,0,487,194,0,0,0,0
4,0,0,0,0,487,172,0,0,0,0
5,0,0,0,0,486,158,0,0,0,0
6,0,0,0,0,486,152,0,0,0,0
7,0,0,0,0,486,152,0,0,0,0
8,0,0,0,0,485,159,0,0,0,0
9,0,0,0,0,485,169,0,0,0,0
10,0,0,0,0,484,179,0,0,0,0
11,0,0,0,0,484,187,0,0,0,0
12,0,0,0,0,484,192,0,0,0,0
13,0,0,0,0,484,197,0,0,0,0
14,0,0,0,0,483,201,0,0,0,0
15,0,0,0,0,483,207,0,0,0,0
0,0,0,0,0,483,217,0,0,0,0
1,0,0,0,0,483,229,0,0,0,0
2,0,0,0,0,482,242,0,0,0,0
3,0,0,0,0,482,256,0,0,0,0
4,0,0,0,0,481,270,0,0,0,0
5,0,0,0,0,481,284,0,0,0,0
6,0,0,0,0,481,298,0,0,0,0
7,0,0,0,0,481,312,0,0,0,0
8,0,0,0,0,481,327,0,0,0,0
9,0,0,0,0,481,342,0,0,0,0
10,0,0,0,0,480,356,0,0,0,0
11,0,0,0,0,480,369,0,0,0,0
12,0,0,0,0,480,380,0,0,0,0
13,0,0,0,0,480,391,0,0,0,0
14,0,0,0,0,480,400,0,0,0,0
15,0,0,0,0,480,409,0,0,0,0
0,0,0,0,0,479,417,0,0,0,0
1,0,0,0,0,479,425,0,0,0,0
2,0,0,0,0,479,432,0,0,0,0
3,0,0,0,0,479,440,0,0,0,0
4,0,0,0,0,479,446,0,0,0,0
5,0,0,0,0,479,453,0,0,0,0
6,0,0,0,0,478,458,0,0,0,0
7,0,0,0,0,479,463,0,0,0,0
8,0,0,0,0,478,467,0,0,0,0
9,0,0,0,0,478,468,0,0,0,0
10,0,0,0,0,478,470,0,0,0,0
11,0,0,0,0,478,472,0,0,0,0
12,0,0,0,0,478,473,0,0,0,0
13,0,0,0,0,478,475,0,0,0,0
14,0,0,0,0,479,477,0,0,0,0
15,0,0,0,0,478,478,0,0,0,0
0,0,0,0,0,478,479,0,0,0,0
1,0,0,0,0,478,480,0,0,0,0
2,0,0,0,0,478,481,0,0,0,0
3,0,0,0,0,478,483,0,0,0,0
4,0,0,0,0,478,484,0,0,0,0
5,0,0,0,0,478,484,0,0,0,0
6,0,0,0,0,478,485,0,0,0,0
7,0,0,0,0,478,486,0,0,0,0
8,0,0,0,0,478,487,0,0,0,0
9,0,0,0,0,478,488,0,0,0,0
10,0,0,0,0,477,488,0,0,0,0
11,0,0,0,0,477,488,0,0,0,0
12,0,0,0,0,477,488,0,0,0,0
13,0,0,0,0,478,488,0,0,0,0
14,0,0,0,0,478,487,0,0,0,0
15,0,0,0,0,478,487,0,0,0,0
0,0,0,0,0,478,489,0,0,0,0
1,0,0,0,0,478,489,0,0,0,0
2,0,0,0,0,478,490,0,0,0,0
3,0,0,0,0,478,490,0,0,0,0
4,0,0,0,0,478,490,0,0,0,0
5,0,0,0,0,478,491,0,0,0,0
6,0,0,0,0,478,492,0,0,0,0
7,0,0,0,0,478,494,0,0,0,0
8,0,0,0,0,478,495,0,0,0,0
9,0,0,0,0,478,496,0,0,0,0
10,0,0,0,0,479,497,0,0,0,0
11,0,0,0,0,478,498,0,0,0,0
12,0,0,0,0,479,498,0,0,0,0
13,0,0,0,0,479,499,0,0,0,0
14,0,0,0,0,478,498,0,0,0,0
15,0,0,0,0,478,497,0,0,0,0
0,0,0,0,0,479,496,0,0,0,0
1,0,0,0,0,479,496,0,0,0,0
2,0,0,0,0,478,496,0,0,0,0
3,0,0,0,0,478,496,0,0,0,0
4,0,0,0,0,479,496,0,0,0,0
5,0,0,0,0,479,496,0,0,0,0
6,0,0,0,0,478,498,0,0,0,0
7,0,0,0,0,478,499,0,0,0,0
8,0,0,0,0,479,500,0,0,0,0
9,0,0,0,0,478,501,0,0,0,0
10,0,0,0,0,478,502,0,0,0,0
11,0,0,0,0,479,502,0,0,0,0
12,0,0,0,0,479,502,0,0,0,0
13,0,0,0,0,479,502,0,0,0,0
14,0,0,0,0,479,502,0,0,0,0
15,0,0,0,0,479,502,0,0,0,0
0,0,0,0,0,479,501,0,0,0,0
1,0,0,0,0,479,501,0,0,0,0
2,0,0,0,0,479,501,0,0,0,0
3,0,0,0,0,479,503,0,0,0,0
4,0,0,0,0,479,504,0,0,0,0
5,0,0,0,0,479,504,0,0,0,0
6,0,0,0,0,479,504,0,0,0,0
7,0,0,0,0,479,504,0,0,0,0
8,0,0,0,0,479,504,0,0,0,0
9,0,0,0,0,479,503,0,0,0,0
